data,retEW094_10a_cap1,retEW097_10a_cap1,ret_10a_cap1,ret_egarch_norm_10a_cap1,ret_egarch_std_10a_cap1,ret_gjr_norm_10a_cap1,retEW094_12a_cap1,retEW097_12a_cap1,ret_12a_cap1,ret_egarch_norm_12a_cap1,ret_egarch_std_12a_cap1,ret_gjr_norm_12a_cap1,retEW094_15a_cap1,retEW097_15a_cap1,ret_15a_cap1,ret_egarch_norm_15a_cap1,ret_egarch_std_15a_cap1,ret_gjr_norm_15a_cap1,retEW094_10a_cap15,retEW097_10a_cap15,ret_10a_cap15,ret_egarch_norm_10a_cap15,ret_egarch_std_10a_cap15,ret_gjr_norm_10a_cap15,retEW094_12a_cap15,retEW097_12a_cap15,ret_12a_cap15,ret_egarch_norm_12a_cap15,ret_egarch_std_12a_cap15,ret_gjr_norm_12a_cap15,retEW094_15a_cap15,retEW097_15a_cap15,ret_15a_cap15,ret_egarch_norm_15a_cap15,ret_egarch_std_15a_cap15,ret_gjr_norm_15a_cap15
2011-01-04,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0026630943963108517,0.0026630943963108517,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0031957132755730216,0.0031957132755730216,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.003994641594466278,0.003994641594466278,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0026630943963108517,0.0026630943963108517,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0031957132755730216,0.0031957132755730216,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.0066435456190756526,0.003994641594466278,0.003994641594466278
2011-01-05,0.0031224296686176494,0.0031631441170508357,0.0031224296686176494,0.0031224296686176494,0.0032367940929540033,0.0032367940929540033,0.0037469156023411786,0.0037957729404610023,0.0037469156023411786,0.0037469156023411786,0.0038841529115448033,0.0038841529115448033,0.004683644502926474,0.004744716175576254,0.004683644502926474,0.004683644502926474,0.004855191139431005,0.004855191139431005,0.0031224296686176494,0.0031631441170508357,0.0031224296686176494,0.0031224296686176494,0.0032367940929540033,0.0032367940929540033,0.0037469156023411786,0.0037957729404610023,0.0037469156023411786,0.0037469156023411786,0.0038841529115448033,0.0038841529115448033,0.004683644502926474,0.004744716175576254,0.004683644502926474,0.004683644502926474,0.004855191139431005,0.004855191139431005
2011-01-06,-0.003418592378855248,-0.0035033743829442536,-0.003418592378855248,-0.003418592378855248,-0.003578007335927998,-0.003578007335927998,-0.004102310854626297,-0.004204049259533104,-0.004102310854626297,-0.004102310854626297,-0.004293608803113597,-0.004293608803113597,-0.005127888568282873,-0.00525506157441638,-0.005127888568282873,-0.005127888568282873,-0.0053670110038919975,-0.0053670110038919975,-0.003418592378855248,-0.0035033743829442536,-0.003418592378855248,-0.003418592378855248,-0.003578007335927998,-0.003578007335927998,-0.004102310854626297,-0.004204049259533104,-0.004102310854626297,-0.004102310854626297,-0.004293608803113597,-0.004293608803113597,-0.005127888568282873,-0.00525506157441638,-0.005127888568282873,-0.005127888568282873,-0.0053670110038919975,-0.0053670110038919975
2011-01-07,-0.0018586613807971089,-0.0019247123952053644,-0.0018586613807971089,-0.0018586613807971089,-0.001979273883747369,-0.001979273883747369,-0.00223039365695653,-0.002309654874246437,-0.00223039365695653,-0.00223039365695653,-0.0023751286604968423,-0.0023751286604968423,-0.0027879920711956635,-0.0028870685928080466,-0.0027879920711956635,-0.0027879920711956635,-0.0029689108256210532,-0.0029689108256210532,-0.0018586613807971089,-0.0019247123952053644,-0.0018586613807971089,-0.0018586613807971089,-0.001979273883747369,-0.001979273883747369,-0.00223039365695653,-0.002309654874246437,-0.00223039365695653,-0.00223039365695653,-0.0023751286604968423,-0.0023751286604968423,-0.0027879920711956635,-0.0028870685928080466,-0.0027879920711956635,-0.0027879920711956635,-0.0029689108256210532,-0.0029689108256210532
2011-01-10,-1.1835891000959941e-4,-1.2430225568857105e-4,-1.1835891000959941e-4,-1.1835891000959941e-4,-1.2820639385691788e-4,-1.2820639385691788e-4,-1.420306920115193e-4,-1.4916270682628524e-4,-1.420306920115193e-4,-1.420306920115193e-4,-1.5384767262830142e-4,-1.5384767262830142e-4,-1.775383650143991e-4,-1.8645338353285657e-4,-1.775383650143991e-4,-1.775383650143991e-4,-1.923095907853768e-4,-1.923095907853768e-4,-1.1835891000959941e-4,-1.2430225568857105e-4,-1.1835891000959941e-4,-1.1835891000959941e-4,-1.2820639385691788e-4,-1.2820639385691788e-4,-1.420306920115193e-4,-1.4916270682628524e-4,-1.420306920115193e-4,-1.420306920115193e-4,-1.5384767262830142e-4,-1.5384767262830142e-4,-1.775383650143991e-4,-1.8645338353285657e-4,-1.775383650143991e-4,-1.775383650143991e-4,-1.923095907853768e-4,-1.923095907853768e-4
2011-01-11,0.002343576922178369,0.002500208222313086,0.002343576922178369,0.002343576922178369,0.002565971751201304,0.002565971751201304,0.0028122923066140424,0.0030002498667757033,0.0028122923066140424,0.0028122923066140424,0.0030791661014415643,0.0030791661014415643,0.0035153653832675534,0.0037503123334696295,0.0035153653832675534,0.0035153653832675534,0.0038489576268019563,0.0038489576268019563,0.002343576922178369,0.002500208222313086,0.002343576922178369,0.002343576922178369,0.002565971751201304,0.002565971751201304,0.0028122923066140424,0.0030002498667757033,0.0028122923066140424,0.0028122923066140424,0.0030791661014415643,0.0030791661014415643,0.0035153653832675534,0.0037503123334696295,0.0035153653832675534,0.0035153653832675534,0.0038489576268019563,0.0038489576268019563
2011-01-12,0.00787072160152713,0.008505413650373978,0.00787072160152713,0.00787072160152713,0.008310827323093337,0.008310827323093337,0.009444865921832557,0.010206496380448772,0.009444865921832557,0.009444865921832557,0.009972992787712003,0.009972992787712003,0.011806082402290696,0.012758120475560967,0.011806082402290696,0.011806082402290696,0.012466240984640005,0.012466240984640005,0.00787072160152713,0.008505413650373978,0.00787072160152713,0.00787072160152713,0.008310827323093337,0.008310827323093337,0.009444865921832557,0.010206496380448772,0.009444865921832557,0.009444865921832557,0.009972992787712003,0.009972992787712003,0.011806082402290696,0.012758120475560967,0.011806082402290696,0.011806082402290696,0.012466240984640005,0.012466240984640005
2011-01-13,-0.005955600669982696,-0.006338647339817337,-0.005955600669982696,-0.005955600669982696,-0.006333502121233825,-0.006333502121233825,-0.007146720803979234,-0.007606376807780804,-0.007146720803979234,-0.007146720803979234,-0.007600202545480589,-0.007600202545480589,-0.008933401004974044,-0.009507971009726005,-0.008933401004974044,-0.008933401004974044,-0.009500253181850738,-0.009500253181850738,-0.005955600669982696,-0.006338647339817337,-0.005955600669982696,-0.005955600669982696,-0.006333502121233825,-0.006333502121233825,-0.007146720803979234,-0.007606376807780804,-0.007146720803979234,-0.007146720803979234,-0.007600202545480589,-0.007600202545480589,-0.008933401004974044,-0.009507971009726005,-0.008933401004974044,-0.008933401004974044,-0.009500253181850738,-0.009500253181850738
2011-01-14,0.0015574394414149715,0.0016539444256483363,0.0015574394414149715,0.0015574394414149715,0.0017021864424850667,0.0017021864424850667,0.0018689273296979658,0.0019847333107780034,0.0018689273296979658,0.0018689273296979658,0.00204262373098208,0.00204262373098208,0.002336159162122457,0.0024809166384725046,0.002336159162122457,0.002336159162122457,0.0025532796637276,0.0025532796637276,0.0015574394414149715,0.0016539444256483363,0.0015574394414149715,0.0015574394414149715,0.0017021864424850667,0.0017021864424850667,0.0018689273296979658,0.0019847333107780034,0.0018689273296979658,0.0018689273296979658,0.00204262373098208,0.00204262373098208,0.002336159162122457,0.0024809166384725046,0.002336159162122457,0.002336159162122457,0.0025532796637276,0.0025532796637276
2011-01-17,-0.0012712964379948477,-0.0013697372417392618,-0.0012712964379948477,-0.0012712964379948477,-0.0014106427675024825,-0.0014106427675024825,-0.001525555725593817,-0.001643684690087114,-0.001525555725593817,-0.001525555725593817,-0.001692771321002979,-0.001692771321002979,-0.0019069446569922714,-0.002054605862608893,-0.0019069446569922714,-0.0019069446569922714,-0.0021159641512537236,-0.0021159641512537236,-0.0012712964379948477,-0.0013697372417392618,-0.0012712964379948477,-0.0012712964379948477,-0.0014106427675024825,-0.0014106427675024825,-0.001525555725593817,-0.001643684690087114,-0.001525555725593817,-0.001525555725593817,-0.001692771321002979,-0.001692771321002979,-0.0019069446569922714,-0.002054605862608893,-0.0019069446569922714,-0.0019069446569922714,-0.0021159641512537236,-0.0021159641512537236
